step,instrument,label
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
5,Guitar,8
6,Guitar,8
7,Guitar,8
8,Guitar,8
9,Guitar,8
10,Guitar,8
11,Guitar,8
12,Guitar,8
13,Guitar,8
14,Guitar,8
15,Guitar,8
16,Guitar,8
17,Guitar,8
18,Guitar,8
19,Guitar,8
20,Guitar,8
21,Guitar,8
22,Guitar,8
23,Guitar,8
24,Guitar,8
25,Guitar,8
26,Guitar,8
27,Guitar,8
28,Guitar,8
29,Guitar,8
30,Guitar,8
31,Guitar,8
32,Guitar,8
33,Guitar,8
34,Guitar,8
35,Guitar,8
36,Guitar,8
37,Guitar,8
38,Guitar,8
39,Guitar,8
40,Guitar,8
41,Guitar,8
42,Guitar,8
43,Guitar,8
44,Guitar,8
45,Guitar,8
46,Guitar,8
47,Guitar,8
48,Guitar,8
49,Guitar,8
50,Guitar,8
51,Guitar,8
52,Guitar,8
53,Guitar,8
54,Guitar,8
55,Guitar,8
56,Guitar,8
57,Guitar,8
58,Guitar,8
59,Guitar,8
60,Guitar,8
61,Guitar,8
62,Guitar,8
63,Guitar,8
64,Guitar,8
65,Guitar,8
66,Guitar,8
67,Guitar,8
68,Guitar,8
69,Guitar,8
70,Guitar,8
71,Guitar,8
72,Guitar,8
73,Guitar,8
74,Guitar,8
75,Guitar,8
76,Guitar,8
77,Guitar,8
78,Guitar,8
79,Guitar,8
80,Guitar,8
81,Guitar,8
82,Guitar,8
83,Guitar,8
84,Guitar,8
85,Guitar,8
86,Guitar,8
87,Guitar,8
88,Guitar,8
89,Guitar,8
90,Guitar,8
91,Guitar,8
92,Guitar,8
93,Guitar,8
94,Guitar,8
95,Guitar,8
96,Guitar,8
97,Guitar,8
98,Guitar,8
99,Guitar,8
100,Guitar,8
101,Guitar,8
102,Guitar,8
103,Guitar,8
104,Guitar,8
105,Guitar,8
106,Guitar,8
107,Guitar,8
108,Guitar,8
109,Guitar,8
110,Guitar,8
111,Guitar,8
112,Guitar,8
113,Guitar,8
114,Guitar,8
115,Guitar,8
116,Guitar,8
117,Guitar,8
118,Guitar,8
119,Guitar,8
120,Guitar,8
121,Guitar,8
122,Guitar,8
123,Guitar,8
124,Guitar,8
125,Guitar,8
126,Guitar,8
127,Guitar,8
128,Guitar,8
129,Guitar,8
130,Guitar,8
131,Guitar,8
132,Guitar,8
133,Guitar,8
134,Guitar,8
135,Guitar,8
136,Guitar,8
137,Guitar,8
138,Guitar,8
139,Guitar,8
140,Guitar,8
141,Guitar,8
142,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
5,Guitar,8
6,Guitar,8
7,Guitar,8
8,Guitar,8
9,Guitar,8
10,Guitar,8
11,Guitar,8
12,Guitar,8
13,Guitar,8
14,Guitar,8
15,Guitar,8
16,Guitar,8
17,Guitar,8
18,Guitar,8
19,Guitar,8
20,Guitar,8
21,Guitar,8
22,Guitar,8
23,Guitar,8
24,Guitar,8
25,Guitar,8
26,Guitar,8
27,Guitar,8
28,Guitar,8
29,Guitar,8
30,Guitar,8
31,Guitar,8
32,Guitar,8
33,Guitar,8
34,Guitar,8
35,Guitar,8
36,Guitar,8
37,Guitar,8
38,Guitar,8
39,Guitar,8
40,Guitar,8
41,Guitar,8
42,Guitar,8
43,Guitar,8
44,Guitar,8
45,Guitar,8
46,Guitar,8
47,Guitar,8
48,Guitar,8
49,Guitar,8
50,Guitar,8
51,Guitar,8
52,Guitar,8
53,Guitar,8
54,Guitar,8
55,Guitar,8
56,Guitar,8
57,Guitar,8
58,Guitar,8
59,Guitar,8
60,Guitar,8
61,Guitar,8
62,Guitar,8
63,Guitar,8
64,Guitar,8
65,Guitar,8
66,Guitar,8
67,Guitar,8
68,Guitar,8
69,Guitar,8
70,Guitar,8
71,Guitar,8
72,Guitar,8
73,Guitar,8
74,Guitar,8
75,Guitar,8
76,Guitar,8
77,Guitar,8
78,Guitar,8
79,Guitar,8
80,Guitar,8
81,Guitar,8
82,Guitar,8
83,Guitar,8
84,Guitar,8
85,Guitar,8
86,Guitar,8
87,Guitar,8
88,Guitar,8
89,Guitar,8
90,Guitar,8
91,Guitar,8
92,Guitar,8
93,Guitar,8
94,Guitar,8
95,Guitar,8
96,Guitar,8
97,Guitar,8
98,Guitar,8
99,Guitar,8
100,Guitar,8
101,Guitar,8
102,Guitar,8
103,Guitar,8
104,Guitar,8
105,Guitar,8
106,Guitar,8
107,Guitar,8
108,Guitar,8
109,Guitar,8
110,Guitar,8
111,Guitar,8
112,Guitar,8
113,Guitar,8
114,Guitar,8
115,Guitar,8
116,Guitar,8
117,Guitar,8
118,Guitar,8
119,Guitar,8
120,Guitar,8
121,Guitar,8
122,Guitar,8
123,Guitar,8
124,Guitar,8
125,Guitar,8
126,Guitar,8
127,Guitar,8
128,Guitar,8
129,Guitar,8
130,Guitar,8
131,Guitar,8
132,Guitar,8
133,Guitar,8
134,Guitar,8
135,Guitar,8
136,Guitar,8
137,Guitar,8
138,Guitar,8
139,Guitar,8
140,Guitar,8
141,Guitar,8
142,Guitar,8
143,Guitar,8
144,Guitar,8
145,Guitar,8
146,Guitar,8
147,Guitar,8
148,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
5,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
4,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,8
1,Guitar,8
2,Guitar,8
3,Guitar,8
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
7,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
7,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
7,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
7,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
7,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
7,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
6,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
